Berg,Tabletop,0,Tutorial,Tutorial,3.31881,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4116758,0.7869356,-1.008371,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,buzzer,none,pressed
Berg,Tabletop,1,Speed,Complexity,6.219937,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4118024,0.7876459,-1.005497,0.250405,1,0,0,0,0,0,0,-0.6733922,1.123,-0.385651,-0.6733922,1.123,-0.135246,0.11247,0.11247,0.11247,-1.280661E-06,-7.257077E-06,1.707548E-06,350.9014,359.2726,9.122697,0,0,0,-9.099,-0.7270001,9.123,12.85711,buzzer,none,pressed
Berg,Tabletop,2,Accuracy,Complexity,6.384575,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4117801,0.7877266,-1.00584,0.3225556,2,0,0,0,0,0,0,-0.6733922,1.123,-0.4578016,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,4.268867E-06,-9.391508E-06,-3.415094E-06,342.0409,357.0164,18.71695,0,0,0,-17.959,-2.984,18.717,25.71429,buzzer,none,pressed
Berg,Tabletop,3,SpeedShort,Complexity,6.546612,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4119636,0.7878902,-1.005547,0.3947062,3,0,0,0,0,0,0,-0.6733923,1.123,-0.5299522,-0.6733922,1.123,-0.135246,0.09973758,0.09973758,0.09973758,-1.707547E-06,-6.403302E-06,8.537738E-07,333.6993,353.0113,29.29509,0,0,0,-26.301,-6.989,29.295,38.57142,buzzer,none,pressed
Berg,Tabletop,4,AccuracyShort,Complexity,6.72173,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4119177,0.7878393,-1.005324,0.4668568,4,0,0,0,0,0,0,-0.6733922,1.123,-0.6021028,-0.6733922,1.123,-0.135246,0.09337135,0.09337135,0.09337135,1.707547E-06,-7.683961E-06,-1.144999E-13,326.2475,346.9143,41.41944,0,0,0,-33.753,-13.086,41.419,51.42856,buzzer,none,pressed
Berg,Tabletop,5,SpeedShort,Complexity,6.874559,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4118674,0.7876004,-1.004994,0.5390073,5,0,0,0,0,0,0,-0.6733922,1.123,-0.6742533,-0.6733922,1.123,-0.135246,0.08700512,0.08700512,0.08700512,-1.28066E-06,-6.830187E-06,-1.707547E-06,320.188,338.3784,55.6086,0,0,0,-39.812,-21.622,55.609,64.28571,buzzer,none,pressed
Berg,Tabletop,6,AccuracyShort,Complexity,7.053767,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4119089,0.7877432,-1.004986,0.6111578,6,0,0,0,0,0,0,-0.6733922,1.123,-0.7464038,-0.6733922,1.123,-0.135246,0.08063889,0.08063889,0.08063889,-1.28066E-06,-5.976412E-06,6.679156E-14,316.1454,327.38,72.02604,0,0,0,-43.855,-32.62,72.026,77.14286,buzzer,none,pressed
Berg,Tabletop,7,SpeedShort,Complexity,7.197614,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4120363,0.7878007,-1.0049,0.6833085,7,0,0,0,0,0,0,-0.6733922,1.123,-0.8185545,-0.6733922,1.123,-0.135246,0.07427266,0.07427266,0.07427266,2.561321E-06,-6.830187E-06,2.56132E-06,314.7124,314.7124,90,0,0,0,-45.288,-45.288,90.00001,90,buzzer,none,pressed
Berg,Tabletop,8,AccuracyShort,Complexity,7.362622,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.411903,0.7875947,-1.004904,0.7554591,8,0,0,0,0,0,0,-0.6733922,1.123,-0.8907051,-0.6733922,1.123,-0.135246,0.06790643,0.06790643,0.06790643,3.415093E-06,-2.134433E-06,-8.537734E-07,316.1454,302.0448,107.974,0,0,0,-43.855,-57.955,107.974,102.8571,buzzer,none,pressed
Berg,Tabletop,9,SpeedShort,Complexity,7.544987,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4121756,0.787912,-1.004698,0.8276097,9,0,0,0,0,0,0,-0.6733922,1.123,-0.9628556,-0.6733922,1.123,-0.135246,0.06154021,0.06154021,0.06154021,-2.561321E-06,-1.024529E-05,-1.707547E-06,320.188,291.0464,124.3914,0,0,0,-39.812,-68.954,124.391,115.7143,buzzer,none,pressed
Berg,Tabletop,10,AccuracyShort,Complexity,7.725373,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,-0.4119551,0.7878217,-1.004467,0.8997603,10,0,0,0,0,0,0,-0.6733921,1.123,-1.035006,-0.6733922,1.123,-0.135246,0.05517398,0.05517398,0.05517398,2.134433E-06,-4.695753E-06,-8.746519E-14,326.2475,282.5104,138.5806,0,0,0,-33.753,-77.49001,138.581,128.5714,buzzer,none,pressed
